#SwissprotGeneID	Database_ID	E_value	Identity	Score	Annotation
T3_Unigene_BMK.67771	sp|Q0JGY1|RL51_ORYSJ	5.39759e-64	97/102(95.10)	200	60S ribosomal protein L5-1 OS=Oryza sativa subsp. japonica GN=RPL5A PE=2 SV=1
T3_Unigene_BMK.67868	sp|Q9XF89|CB5_ARATH	1.70989e-25	48/56(85.71)	101	Chlorophyll a-b binding protein CP26, chloroplastic OS=Arabidopsis thaliana GN=LHCB5 PE=2 SV=1
T3_Unigene_BMK.67917	sp|Q95661|HS21C_SOLLC	7.3113e-10	40/114(35.09)	61	Small heat shock protein, chloroplastic OS=Solanum lycopersicum GN=HSP21 PE=2 SV=1
T3_Unigene_BMK.68338	sp|P14928|LEA1_HORVU	3.32738e-96	166/214(77.57)	285	ABA-inducible protein PHV A1 OS=Hordeum vulgare GN=HVA1 PE=2 SV=1
T3_Unigene_BMK.68548	sp|Q9LHE3|ASPG2_ARATH	2.53988e-48	122/358(34.08)	178	Protein ASPARTIC PROTEASE IN GUARD CELL 2 OS=Arabidopsis thaliana GN=ASPG2 PE=2 SV=1
T3_Unigene_BMK.68563	sp|Q07473|CB4A_ARATH	8.62978e-171	237/289(82.01)	483	Chlorophyll a-b binding protein CP29.1, chloroplastic OS=Arabidopsis thaliana GN=LHCB4.1 PE=1 SV=1
T3_Unigene_BMK.68597	sp|Q8H8U5|IN21B_ORYSJ	1.02709e-146	204/241(84.65)	419	Protein IN2-1 homolog B OS=Oryza sativa subsp. japonica GN=GSTZ5 PE=2 SV=1
T3_Unigene_BMK.68705	sp|A3C6G9|GCSH_ORYSJ	1.74098e-104	150/164(91.46)	305	Glycine cleavage system H protein, mitochondrial OS=Oryza sativa subsp. japonica GN=GDCSH PE=1 SV=1
T3_Unigene_BMK.68731	sp|Q0DLA3|ADF7_ORYSJ	3.41036e-89	129/139(92.81)	265	Actin-depolymerizing factor 7 OS=Oryza sativa subsp. japonica GN=ADF7 PE=2 SV=2
T3_Unigene_BMK.68834	sp|Q9FPQ6|GP1_CHLRE	4.13141e-11	44/115(38.26)	57	Vegetative cell wall protein gp1 OS=Chlamydomonas reinhardtii GN=GP1 PE=2 SV=1
T3_Unigene_BMK.69200	sp|Q6ER94|BAS1_ORYSJ	8.24282e-151	216/260(83.08)	429	2-Cys peroxiredoxin BAS1, chloroplastic OS=Oryza sativa subsp. japonica GN=BAS1 PE=1 SV=1
T3_Unigene_BMK.69472	sp|Q9FLQ7|FH20_ARATH	1.49433e-19	57/128(44.53)	93	Formin-like protein 20 OS=Arabidopsis thaliana GN=FH20 PE=2 SV=3
T3_Unigene_BMK.6953	sp|Q84ZL0|FH5_ORYSJ	3.89361e-06	35/89(39.33)	53	Formin-like protein 5 OS=Oryza sativa subsp. japonica GN=FH5 PE=2 SV=2
T3_Unigene_BMK.69537	sp|P30110|GSTF1_WHEAT	3.37031e-159	218/229(95.20)	450	Glutathione S-transferase 1 OS=Triticum aestivum GN=GSTA1 PE=2 SV=1
T3_Unigene_BMK.69722	sp|Q43473|TBA1_HORVU	0	260/261(99.62)	521	Tubulin alpha-1 chain OS=Hordeum vulgare GN=TUBA1 PE=2 SV=1
T3_Unigene_BMK.69759	sp|Q6YZF3|SWT11_ORYSJ	6.52933e-53	95/150(63.33)	178	Bidirectional sugar transporter SWEET11 OS=Oryza sativa subsp. japonica GN=SWEET11 PE=1 SV=1
T3_Unigene_BMK.69862	sp|Q9M8T0|Y3288_ARATH	1.93029e-14	65/192(33.85)	76	Probable inactive receptor kinase At3g02880 OS=Arabidopsis thaliana GN=At3g02880 PE=1 SV=1
T3_Unigene_BMK.70095	sp|O23044|PER3_ARATH	2.71463e-83	130/211(61.61)	256	Peroxidase 3 OS=Arabidopsis thaliana GN=PER3 PE=2 SV=1
T3_Unigene_BMK.70128	sp|Q41001|BCP_PEA	3.52243e-34	67/167(40.12)	127	Blue copper protein OS=Pisum sativum PE=2 SV=1
T3_Unigene_BMK.70314	sp|Q9XG83|G2OX_PHACN	1.03835e-100	169/315(53.65)	308	Gibberellin 2-beta-dioxygenase OS=Phaseolus coccineus GN=GA2OX1 PE=2 SV=1
T3_Unigene_BMK.70333	sp|O23082|Y4960_ARATH	3.46243e-42	109/342(31.87)	160	Putative receptor-like protein kinase At4g00960 OS=Arabidopsis thaliana GN=At4g00960 PE=2 SV=2
T3_Unigene_BMK.70391	sp|Q9UQ35|SRRM2_HUMAN	9.98334e-10	114/401(28.43)	65	Serine/arginine repetitive matrix protein 2 OS=Homo sapiens GN=SRRM2 PE=1 SV=2
T3_Unigene_BMK.7083	sp|Q84TC2|BX6_MAIZE	6.03858e-170	246/369(66.67)	488	DIBOA-glucoside dioxygenase BX6 OS=Zea mays GN=BX6 PE=1 SV=1
T3_Unigene_BMK.728	sp|Q9FJU9|E1313_ARATH	7.57973e-47	87/215(40.47)	165	Glucan endo-1,3-beta-glucosidase 13 OS=Arabidopsis thaliana GN=At5g56590 PE=1 SV=1
T3_Unigene_BMK.7355	sp|P0C5C6|GOS9_ORYSJ	1.15745e-30	42/77(54.55)	81	Protein GOS9 OS=Oryza sativa subsp. japonica GN=GOS9 PE=2 SV=1
T3_Unigene_BMK.7536	sp|P46248|AAT5_ARATH	0	348/417(83.45)	723	Aspartate aminotransferase, chloroplastic OS=Arabidopsis thaliana GN=ASP5 PE=2 SV=2
T3_Unigene_BMK.7632	sp|Q7FAE1|MOMAS_ORYSJ	4.22216e-77	133/262(50.76)	244	Momilactone A synthase OS=Oryza sativa subsp. japonica GN=Os04g0179200 PE=2 SV=1
T3_Unigene_BMK.7693	sp|O04153|CALR3_ARATH	0	305/412(74.03)	658	Calreticulin-3 OS=Arabidopsis thaliana GN=CRT3 PE=2 SV=2
T3_Unigene_BMK.7930	sp|Q688R3|C3H33_ORYSJ	0	295/389(75.84)	560	Zinc finger CCCH domain-containing protein 33 OS=Oryza sativa subsp. japonica GN=Os05g0128200 PE=2 SV=1
T3_Unigene_BMK.8478	sp|Q9C7T4|BH096_ARATH	2.64376e-76	144/265(54.34)	247	Transcription factor bHLH96 OS=Arabidopsis thaliana GN=BHLH96 PE=2 SV=1
T3_Unigene_BMK.8641	sp|P92934|AAP6_ARATH	1.53914e-153	221/420(52.62)	449	Amino acid permease 6 OS=Arabidopsis thaliana GN=AAP6 PE=1 SV=1
T3_Unigene_BMK.8707	sp|P08817|ACP2_HORVU	8.6096e-72	120/127(94.49)	220	Acyl carrier protein 2, chloroplastic OS=Hordeum vulgare GN=ACL1.2 PE=1 SV=2
T3_Unigene_BMK.8708	sp|Q0J8G4|SCRK2_ORYSJ	0	308/337(91.39)	614	Fructokinase-2 OS=Oryza sativa subsp. japonica GN=FRK2 PE=1 SV=1
T3_Unigene_BMK.8983	sp|Q54RA4|Y3291_DICDI	2.57034e-43	102/320(31.87)	162	Probable iron/ascorbate oxidoreductase DDB_G0283291 OS=Dictyostelium discoideum GN=DDB_G0283291 PE=3 SV=1
T3_Unigene_BMK.9011	sp|P16577|UBC4_WHEAT	1.90179e-81	81/82(98.78)	177	Ubiquitin-conjugating enzyme E2-23 kDa OS=Triticum aestivum GN=UBC4 PE=1 SV=1
T3_Unigene_BMK.9036	sp|P09444|LEA34_GOSHI	4.9241e-32	61/123(49.59)	120	Late embryogenesis abundant protein D-34 OS=Gossypium hirsutum PE=4 SV=1
T3_Unigene_BMK.9102	sp|P37225|MAON_SOLTU	0	461/617(74.72)	917	NAD-dependent malic enzyme 59 kDa isoform, mitochondrial OS=Solanum tuberosum PE=1 SV=1
T3_Unigene_BMK.9107	sp|Q05085|PTR7_ARATH	0	360/584(61.64)	689	Nitrate transporter 1.1 OS=Arabidopsis thaliana GN=NRT1.1 PE=1 SV=1
T3_Unigene_BMK.9197	sp|Q39162|TGA4_ARATH	1.86214e-105	188/359(52.37)	325	Transcription factor TGA4 OS=Arabidopsis thaliana GN=TGA4 PE=1 SV=2
T3_Unigene_BMK.9216	sp|P10978|POLX_TOBAC	5.04194e-13	94/417(22.54)	75	Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Nicotiana tabacum PE=2 SV=1
T3_Unigene_BMK.9260	sp|Q8W3M4|Y4744_ARATH	3.47452e-89	143/277(51.62)	278	Uncharacterized protein At4g06744 OS=Arabidopsis thaliana GN=At4g06744 PE=2 SV=1
T3_Unigene_BMK.9400	sp|O65685|BLH6_ARATH	6.73133e-74	140/286(48.95)	239	BEL1-like homeodomain protein 6 OS=Arabidopsis thaliana GN=BLH6 PE=2 SV=1
T3_Unigene_BMK.9477	sp|O81027|HMGCL_ARATH	1.28984e-95	160/250(64.00)	306	Hydroxymethylglutaryl-CoA lyase, mitochondrial OS=Arabidopsis thaliana GN=HMGCL PE=1 SV=2
T3_Unigene_BMK.9545	sp|Q6PZE0|MUC19_MOUSE	5.54642e-16	113/417(27.10)	86	Mucin-19 OS=Mus musculus GN=Muc19 PE=2 SV=2
T3_Unigene_BMK.9570	sp|Q84MN7|HFA2A_ORYSJ	1.75945e-96	173/270(64.07)	297	Heat stress transcription factor A-2a OS=Oryza sativa subsp. japonica GN=HSFA2A PE=2 SV=1
T3_Unigene_BMK.969	sp|P14009|14KD_DAUCA	8.33944e-35	58/84(69.05)	128	14 kDa proline-rich protein DC2.15 OS=Daucus carota PE=2 SV=1
T3_Unigene_BMK.9697	sp|Q8RWC5|FLA16_ARATH	0	310/424(73.11)	613	Fasciclin-like arabinogalactan protein 16 OS=Arabidopsis thaliana GN=FLA16 PE=2 SV=1
T3_Unigene_BMK.9894	sp|Q54Z26|GLYC1_DICDI	0	296/454(65.20)	594	Serine hydroxymethyltransferase 1 OS=Dictyostelium discoideum GN=shmt1 PE=1 SV=1
T3_Unigene_BMK.993	sp|P46524|CO410_WHEAT	2.87731e-175	253/263(96.20)	493	Dehydrin COR410 OS=Triticum aestivum GN=COR410 PE=2 SV=1
T3_Unigene_BMK.9981	sp|Q9SK87|ADHL2_ARATH	1.63151e-157	226/378(59.79)	459	Alcohol dehydrogenase-like 2 OS=Arabidopsis thaliana GN=At1g22440 PE=2 SV=1
T4_Unigene_BMK.12405	sp|Q9FE20|PBS1_ARATH	1.3499e-34	54/63(85.71)	114	Serine/threonine-protein kinase PBS1 OS=Arabidopsis thaliana GN=PBS1 PE=1 SV=1
T4_Unigene_BMK.14083	sp|Q9XI37|PV42A_ARATH	9.98625e-31	70/167(41.92)	117	SNF1-related protein kinase regulatory subunit gamma-like PV42a OS=Arabidopsis thaliana GN=PV42A PE=2 SV=1
T4_Unigene_BMK.14691	sp|Q6YZF3|SWT11_ORYSJ	1.23513e-91	136/188(72.34)	273	Bidirectional sugar transporter SWEET11 OS=Oryza sativa subsp. japonica GN=SWEET11 PE=1 SV=1
T4_Unigene_BMK.15417	sp|Q9LV10|PTR53_ARATH	0	298/554(53.79)	619	Probable peptide/nitrate transporter At5g62680 OS=Arabidopsis thaliana GN=At5g62680 PE=2 SV=1
T4_Unigene_BMK.15582	sp|Q9SW11|PUB35_ARATH	6.05596e-156	256/555(46.13)	471	U-box domain-containing protein 35 OS=Arabidopsis thaliana GN=PUB35 PE=1 SV=2
T4_Unigene_BMK.15844	sp|Q0VC03|MFSD5_BOVIN	2.13541e-10	43/152(28.29)	63	Major facilitator superfamily domain-containing protein 5 OS=Bos taurus GN=MFSD5 PE=2 SV=1
T4_Unigene_BMK.15940	sp|O04616|Y4115_ARATH	6.64813e-47	81/130(62.31)	158	Uncharacterized protein At4g01150, chloroplastic OS=Arabidopsis thaliana GN=At4g01150 PE=1 SV=1
T4_Unigene_BMK.15945	sp|P13917|7SB1_SOYBN	1.53565e-32	120/401(29.93)	131	Basic 7S globulin OS=Glycine max GN=BG PE=1 SV=2
T4_Unigene_BMK.16030	sp|Q651Z5|HOX6_ORYSJ	2.28707e-72	133/202(65.84)	227	Homeobox-leucine zipper protein HOX6 OS=Oryza sativa subsp. japonica GN=HOX6 PE=2 SV=1
T4_Unigene_BMK.16051	sp|Q6L545|GID1_ORYSJ	0	290/353(82.15)	605	Gibberellin receptor GID1 OS=Oryza sativa subsp. japonica GN=GID1 PE=1 SV=1
T4_Unigene_BMK.16103	sp|Q8H8U5|IN21B_ORYSJ	2.63965e-138	192/242(79.34)	396	Protein IN2-1 homolog B OS=Oryza sativa subsp. japonica GN=GSTZ5 PE=2 SV=1
T4_Unigene_BMK.16263	sp|Q52KI8|SRRM1_MOUSE	6.47027e-09	57/181(31.49)	60	Serine/arginine repetitive matrix protein 1 OS=Mus musculus GN=Srrm1 PE=1 SV=2
T4_Unigene_BMK.16354	sp|Q688X9|DI191_ORYSJ	3.57734e-123	183/229(79.91)	364	Protein DEHYDRATION-INDUCED 19 OS=Oryza sativa subsp. japonica GN=DI19-1 PE=2 SV=1
T4_Unigene_BMK.16446	sp|Q8BK67|RCC2_MOUSE	4.51029e-89	181/472(38.35)	290	Protein RCC2 OS=Mus musculus GN=Rcc2 PE=2 SV=1
T4_Unigene_BMK.16519	sp|Q84Q77|HS17A_ORYSJ	9.73305e-97	142/161(88.20)	285	17.9 kDa class I heat shock protein OS=Oryza sativa subsp. japonica GN=HSP17.9A PE=2 SV=1
T4_Unigene_BMK.16611	sp|O80360|RK3_TOBAC	3.90009e-119	174/225(77.33)	347	50S ribosomal protein L3, chloroplastic (Fragment) OS=Nicotiana tabacum GN=RPL3 PE=1 SV=1
T4_Unigene_BMK.16619	sp|Q9SGU9|MGL_ARATH	0	291/444(65.54)	577	Methionine gamma-lyase OS=Arabidopsis thaliana GN=MGL PE=1 SV=1
T4_Unigene_BMK.16626	sp|Q8IYB3|SRRM1_HUMAN	9.11193e-08	47/147(31.97)	55	Serine/arginine repetitive matrix protein 1 OS=Homo sapiens GN=SRRM1 PE=1 SV=2
T4_Unigene_BMK.16683	sp|Q9LHE3|ASPG2_ARATH	1.28105e-59	126/347(36.31)	209	Protein ASPARTIC PROTEASE IN GUARD CELL 2 OS=Arabidopsis thaliana GN=ASPG2 PE=2 SV=1
T4_Unigene_BMK.16747	sp|Q02921|NO93_SOYBN	6.00781e-15	34/44(77.27)	67	Early nodulin-93 OS=Glycine max PE=2 SV=1
T4_Unigene_BMK.17467	sp|Q27GI3|NAT6_ARATH	0	339/457(74.18)	709	Nucleobase-ascorbate transporter 6 OS=Arabidopsis thaliana GN=NAT6 PE=2 SV=2
T4_Unigene_BMK.17546	sp|Q9S740|AGP19_ARATH	5.91694e-08	32/70(45.71)	53	Lysine-rich arabinogalactan protein 19 OS=Arabidopsis thaliana GN=AGP19 PE=2 SV=2
T4_Unigene_BMK.17749	sp|O82533|FTZ21_ARATH	0	320/424(75.47)	616	Cell division protein FtsZ homolog 2-1, chloroplastic OS=Arabidopsis thaliana GN=FTSZ2-1 PE=1 SV=2
T4_Unigene_BMK.18202	sp|Q8LEE9|FLA12_ARATH	8.90528e-46	95/242(39.26)	159	Fasciclin-like arabinogalactan protein 12 OS=Arabidopsis thaliana GN=FLA12 PE=2 SV=2
T4_Unigene_BMK.1840	sp|Q41350|OLP1_SOLLC	2.37934e-26	76/243(31.28)	107	Osmotin-like protein OS=Solanum lycopersicum PE=1 SV=1
T4_Unigene_BMK.18838	sp|Q9FXT4|AGAL_ORYSJ	0	347/417(83.21)	716	Alpha-galactosidase OS=Oryza sativa subsp. japonica GN=Os10g0493600 PE=1 SV=1
T4_Unigene_BMK.19084	sp|Q6F357|PLA7_ORYSJ	0	289/405(71.36)	590	Phospholipase A1-II 7 OS=Oryza sativa subsp. japonica GN=Os05g0574100 PE=2 SV=1
T4_Unigene_BMK.19889	sp|Q96324|GSTFB_ARATH	2.28136e-42	82/233(35.19)	146	Glutathione S-transferase F11 OS=Arabidopsis thaliana GN=GSTF11 PE=2 SV=1
T4_Unigene_BMK.20296	sp|Q652A8|UGE3_ORYSJ	0	287/369(77.78)	588	UDP-glucose 4-epimerase 3 OS=Oryza sativa subsp. japonica GN=UGE-3 PE=2 SV=1
T4_Unigene_BMK.20316	sp|Q6K8Z4|FH7_ORYSJ	6.51768e-08	59/229(25.76)	51	Formin-like protein 7 OS=Oryza sativa subsp. japonica GN=FH7 PE=2 SV=2
T4_Unigene_BMK.21718	sp|Q43681|NLTP_VIGUN	1.38183e-23	45/94(47.87)	92	Probable non-specific lipid-transfer protein AKCS9 OS=Vigna unguiculata PE=2 SV=1
T4_Unigene_BMK.2559	sp|Q75V57|SAPK9_ORYSJ	1.85229e-38	69/85(81.18)	136	Serine/threonine-protein kinase SAPK9 OS=Oryza sativa subsp. japonica GN=SAPK9 PE=2 SV=1
T4_Unigene_BMK.25803	sp|Q7XN54|YSL16_ORYSJ	2.7617e-65	100/115(86.96)	213	Probable metal-nicotianamine transporter YSL16 OS=Oryza sativa subsp. japonica GN=YSL16 PE=2 SV=2
T4_Unigene_BMK.28280	sp|Q9FK81|Y5258_ARATH	6.10419e-26	46/99(46.46)	99	Uncharacterized protein At5g22580 OS=Arabidopsis thaliana GN=At5g22580 PE=1 SV=1
T4_Unigene_BMK.28812	sp|Q8H063|P2C29_ORYSJ	1.03469e-116	166/222(74.77)	340	Probable protein phosphatase 2C 29 OS=Oryza sativa subsp. japonica GN=Os03g0207400 PE=2 SV=1
T4_Unigene_BMK.29902	sp|P12257|GUB2_HORVU	0	288/312(92.31)	590	Lichenase-2 (Fragment) OS=Hordeum vulgare PE=1 SV=1
T4_Unigene_BMK.32988	sp|Q94AP3|WAT1_ARATH	0	285/392(72.70)	549	Protein WALLS ARE THIN 1 OS=Arabidopsis thaliana GN=WAT1 PE=1 SV=1
T4_Unigene_BMK.33119	sp|Q9LSL1|BH093_ARATH	1.44027e-73	120/189(63.49)	241	Transcription factor bHLH93 OS=Arabidopsis thaliana GN=BHLH93 PE=1 SV=1
T4_Unigene_BMK.33317	sp|Q95JC9|PRP_PIG	2.91477e-17	74/232(31.90)	87	Basic proline-rich protein OS=Sus scrofa PE=1 SV=2
T4_Unigene_BMK.33351	sp|Q94AA4|K6PF3_ARATH	0	337/461(73.10)	707	6-phosphofructokinase 3 OS=Arabidopsis thaliana GN=PFK3 PE=1 SV=1
T4_Unigene_BMK.33384	sp|Q2J728|IF2_FRASC	1.68831e-24	136/413(32.93)	112	Translation initiation factor IF-2 OS=Frankia sp. (strain CcI3) GN=infB PE=3 SV=1
T4_Unigene_BMK.33463	sp|Q08047|GLGB_MAIZE	0	627/831(75.45)	1304	1,4-alpha-glucan-branching enzyme 2, chloroplastic/amyloplastic OS=Zea mays GN=SBE1 PE=1 SV=1
T4_Unigene_BMK.33562	sp|Q43208|H2A4_WHEAT	1.06518e-52	85/86(98.84)	167	Histone H2A.4 OS=Triticum aestivum GN=TH254 PE=2 SV=3
T4_Unigene_BMK.33605	sp|Q9FZ45|Y1686_ARATH	0	313/485(64.54)	616	Uncharacterized membrane protein At1g16860 OS=Arabidopsis thaliana GN=At1g16860 PE=1 SV=1
T4_Unigene_BMK.33737	sp|Q7Y1L9|SP1L1_ORYSJ	1.01582e-48	87/115(75.65)	159	Protein SPIRAL1-like 1 OS=Oryza sativa subsp. japonica GN=Os03g0417800 PE=2 SV=1
T4_Unigene_BMK.33846	sp|Q9LUV2|POP3_ARATH	5.21908e-44	66/101(65.35)	149	Probable protein Pop3 OS=Arabidopsis thaliana GN=At3g17210 PE=1 SV=1
T4_Unigene_BMK.33896	sp|Q8RU27|UPTG2_SOLTU	4.17863e-129	167/181(92.27)	369	Alpha-1,4-glucan-protein synthase [UDP-forming] 2 OS=Solanum tuberosum GN=UPTG2 PE=1 SV=1
T4_Unigene_BMK.34116	sp|Q42202|RL40B_ARATH	3.47295e-39	64/98(65.31)	133	Ubiquitin-60S ribosomal protein L40-2 OS=Arabidopsis thaliana GN=RPL40B PE=1 SV=2
T4_Unigene_BMK.34310	sp|Q9SLZ0|PCKA_MAIZE	0	576/678(84.96)	1154	Phosphoenolpyruvate carboxykinase [ATP] OS=Zea mays PE=2 SV=1
T4_Unigene_BMK.34629	sp|Q9XF89|CB5_ARATH	5.5964e-147	211/274(77.01)	419	Chlorophyll a-b binding protein CP26, chloroplastic OS=Arabidopsis thaliana GN=LHCB5 PE=2 SV=1
T4_Unigene_BMK.34986	sp|Q9LV58|MBF1C_ARATH	5.00489e-50	89/146(60.96)	164	Multiprotein-bridging factor 1c OS=Arabidopsis thaliana GN=MBF1C PE=1 SV=1
T4_Unigene_BMK.35136	sp|Q02817|MUC2_HUMAN	1.58094e-18	87/283(30.74)	90	Mucin-2 OS=Homo sapiens GN=MUC2 PE=1 SV=2
T4_Unigene_BMK.35356	sp|P17070|PCNA_ORYSJ	7.53742e-180	256/263(97.34)	503	Proliferating cell nuclear antigen OS=Oryza sativa subsp. japonica GN=Os02g0805200 PE=2 SV=2
T4_Unigene_BMK.35494	sp|Q9UQ35|SRRM2_HUMAN	2.87455e-13	103/347(29.68)	75	Serine/arginine repetitive matrix protein 2 OS=Homo sapiens GN=SRRM2 PE=1 SV=2
T4_Unigene_BMK.35711	sp|Q93VK5|LUT5_ARATH	0	381/511(74.56)	786	Protein LUTEIN DEFICIENT 5, chloroplastic OS=Arabidopsis thaliana GN=CYP97A3 PE=1 SV=1
T4_Unigene_BMK.36479	sp|Q0IU52|ASP1_ORYSJ	3.69105e-81	152/388(39.18)	266	Aspartic proteinase Asp1 OS=Oryza sativa subsp. japonica GN=ASP1 PE=2 SV=1
T4_Unigene_BMK.37348	sp|Q9C7T4|BH096_ARATH	2.2712e-53	104/193(53.89)	181	Transcription factor bHLH96 OS=Arabidopsis thaliana GN=BHLH96 PE=2 SV=1
T4_Unigene_BMK.37396	sp|Q9LSA6|PUB29_ARATH	1.07549e-37	124/445(27.87)	147	U-box domain-containing protein 29 OS=Arabidopsis thaliana GN=PUB29 PE=1 SV=1
T4_Unigene_BMK.37434	sp|O48604|HPPD_HORVU	0	415/436(95.18)	834	4-hydroxyphenylpyruvate dioxygenase OS=Hordeum vulgare PE=2 SV=1
T4_Unigene_BMK.37462	sp|Q6ZQP7|YV021_HUMAN	1.95798e-12	67/205(32.68)	70	Uncharacterized protein LOC284861 OS=Homo sapiens PE=2 SV=1
T4_Unigene_BMK.37650	sp|Q9FLG1|BXL4_ARATH	0	517/749(69.03)	1068	Beta-D-xylosidase 4 OS=Arabidopsis thaliana GN=BXL4 PE=1 SV=1
T4_Unigene_BMK.37752	sp|Q9LT17|BBR_ARATH	4.08327e-13	39/100(39.00)	72	E3 ubiquitin ligase BIG BROTHER-related OS=Arabidopsis thaliana GN=BBR PE=2 SV=1
T4_Unigene_BMK.38433	sp|Q9C5T4|WRK18_ARATH	2.91347e-31	76/176(43.18)	120	WRKY transcription factor 18 OS=Arabidopsis thaliana GN=WRKY18 PE=1 SV=2
T4_Unigene_BMK.39033	sp|Q56ZZ7|PLST4_ARATH	0	409/542(75.46)	771	Plastidic glucose transporter 4 OS=Arabidopsis thaliana GN=At5g16150 PE=1 SV=2
T4_Unigene_BMK.39157	sp|Q9FPQ6|GP1_CHLRE	7.05185e-13	54/162(33.33)	75	Vegetative cell wall protein gp1 OS=Chlamydomonas reinhardtii GN=GP1 PE=2 SV=1
T4_Unigene_BMK.39354	sp|F4HVY0|CER1_ARATH	0	263/487(54.00)	551	Protein ECERIFERUM 1 OS=Arabidopsis thaliana GN=CER1 PE=1 SV=1
T4_Unigene_BMK.39387	sp|P13240|DR206_PEA	2.73702e-13	47/148(31.76)	71	Disease resistance response protein 206 OS=Pisum sativum GN=PI206 PE=2 SV=2
T4_Unigene_BMK.42005	sp|Q9T0K5|LRX3_ARATH	9.04547e-11	19/28(67.86)	44	Leucine-rich repeat extensin-like protein 3 OS=Arabidopsis thaliana GN=LRX3 PE=1 SV=1
T4_Unigene_BMK.42053	sp|Q9ASX2|TRNH1_ARATH	5.49892e-84	128/259(49.42)	258	Tropinone reductase homolog At1g07440 OS=Arabidopsis thaliana GN=At1g07440 PE=1 SV=1
T4_Unigene_BMK.44242	sp|Q9LMX4|PPA1_ARATH	0	360/494(72.87)	783	Probable inactive purple acid phosphatase 1 OS=Arabidopsis thaliana GN=PAP1 PE=2 SV=1
T4_Unigene_BMK.44613	sp|O05413|2NPD_BACSU	5.73655e-29	98/352(27.84)	120	Probable nitronate monooxygenase OS=Bacillus subtilis (strain 168) GN=yrpB PE=3 SV=1
T4_Unigene_BMK.4544	sp|Q95JC9|PRP_PIG	1.10458e-06	35/78(44.87)	51	Basic proline-rich protein OS=Sus scrofa PE=1 SV=2
T4_Unigene_BMK.45708	sp|Q9LDD8|MCCB_ARATH	0	411/539(76.25)	860	Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial OS=Arabidopsis thaliana GN=MCCB PE=2 SV=1
T4_Unigene_BMK.46493	sp|A3AZW5|SPP3_ORYSJ	7.76952e-115	158/205(77.07)	338	Probable sucrose-phosphatase 3 OS=Oryza sativa subsp. japonica GN=SPP3 PE=3 SV=1
T1_Unigene_BMK.25996	sp|Q01482|WIR1A_WHEAT	2.03423e-31	66/92(71.74)	113	Protein WIR1A OS=Triticum aestivum GN=WIR1A PE=4 SV=1
T4_Unigene_BMK.49746	sp|Q7F2L3|NAC48_ORYSJ	1.3363e-66	125/183(68.31)	214	NAC domain-containing protein 48 OS=Oryza sativa subsp. japonica GN=NAC48 PE=2 SV=1
T4_Unigene_BMK.50834	sp|Q6F2Y7|CLPB1_ORYSJ	0	739/795(92.96)	1421	Chaperone protein ClpB1 OS=Oryza sativa subsp. japonica GN=CLPB1 PE=2 SV=1
T4_Unigene_BMK.50937	sp|Q9FPQ6|GP1_CHLRE	1.71868e-15	68/185(36.76)	80	Vegetative cell wall protein gp1 OS=Chlamydomonas reinhardtii GN=GP1 PE=2 SV=1
T4_Unigene_BMK.51098	sp|P05167|ALEU_HORVU	0	348/362(96.13)	708	Thiol protease aleurain OS=Hordeum vulgare PE=2 SV=1
T4_Unigene_BMK.51285	sp|P78621|SEPA_EMENI	9.10341e-13	34/51(66.67)	72	Cytokinesis protein sepA OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) GN=sepA PE=3 SV=2
T4_Unigene_BMK.51730	sp|Q0J1C1|ACCO1_ORYSJ	2.59739e-163	234/330(70.91)	468	1-aminocyclopropane-1-carboxylate oxidase 1 OS=Oryza sativa subsp. japonica GN=ACO1 PE=2 SV=1
T4_Unigene_BMK.51733	sp|P23586|STP1_ARATH	8.01362e-169	246/353(69.69)	483	Sugar transport protein 1 OS=Arabidopsis thaliana GN=STP1 PE=1 SV=2
T4_Unigene_BMK.52057	sp|Q02921|NO93_SOYBN	1.82886e-32	60/85(70.59)	118	Early nodulin-93 OS=Glycine max PE=2 SV=1
T4_Unigene_BMK.52217	sp|Q42806|KPYC_SOYBN	0	422/493(85.60)	838	Pyruvate kinase, cytosolic isozyme OS=Glycine max PE=1 SV=1
T4_Unigene_BMK.52261	sp|Q4R5D9|YTHD2_MACFA	8.27125e-57	114/253(45.06)	209	YTH domain family protein 2 OS=Macaca fascicularis GN=YTHDF2 PE=2 SV=1
T4_Unigene_BMK.52280	sp|Q42699|METE_CATRO	0	662/766(86.42)	1329	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase OS=Catharanthus roseus GN=METE PE=2 SV=1
T4_Unigene_BMK.52293	sp|Q9FN37|PSKR2_ARATH	3.46116e-40	107/263(40.68)	161	Phytosulfokine receptor 2 OS=Arabidopsis thaliana GN=PSKR2 PE=2 SV=1
T4_Unigene_BMK.52583	sp|Q2QZ86|ACLA2_ORYSJ	0	400/423(94.56)	816	ATP-citrate synthase alpha chain protein 2 OS=Oryza sativa subsp. japonica GN=ACLA-2 PE=2 SV=2
